id,content,response
US-0167293-A,"Title: Improvement In Breech-Loading Fire-Arms
Authors: William H. Baker
Invention_Date: August 31, 1875
City: Lisle, New York",
US-0167701-A,"Title: Improvement in Elastic Butt-Plates for Fire-Arms
Authors: Hugh Adams Silver
Invention_Date: September 14, 1875
City: Cornhill, London, England",
US-0167712-A,"Title: Magazine Fire-Arm
Authors: E. A. F. Toepperwein
Invention_Date: September 14, 1875
City: Boerne, Texas",
US-0167981-A,"Title: Improvement in Gas-Checks for Ordnance
Authors: Lewis W. Broadwell
Invention_Date: September 21, 1875
City: Heitzing, near Vienna, Austria",
US-0168072-A,"Title: Improvement in Tube-Cleaners
Authors: John Williams
Invention_Date: September 21, 1875
City: Canton, Massachusetts",
US-0168188-A,"Title: Improvement in Gun-Locks
Authors: John O. Scott
Invention_Date: September 28, 1875
City: Waupaca, Wisconsin",
US-0168328-A,"Title: Improvement in Breech-Loading Fire-Arms
Authors: William W. Greener
Invention_Date: October 5, 1875
City: Birmingham, England",
US-0168346-A,"Title: Improvement in Breech-Loading Ordnance
Authors: Emile Schultz
Invention_Date: October 5, 1875
City: Paris",
US-0168404-A,"Title: IMPROVEMENT IN SIGHTS FOR FIRE-ARMS
Authors: DIONISIO M. MARTÍNEZ
Invention_Date: October 5, 1875
City: PHILADELPHIA",
US-0168549-A,"Title: IMPROVEMENT IN LOCKING-CATCHES FOR REVOLVERS
Authors: FRANK H. ALLEN
Invention_Date: October 11, 1875
City: NORWICH, CONNECTICUT",
US-0168562-A,"Title: [Revolving Fire-Arm]
Authors: [William H. Elliot]
Invention_Date: [October 11, 1875]
City: [New York]",
US-0168812-A,"Title: IMPROVEMENT IN TOY SPRING-GUNS
Authors: PHILIP R. VOORHEES
Invention_Date: October 11, 1875
City: WASHINGTON, DISTRICT OF COLUMBIA",
US-0168829-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS
Authors: ANDREW BURGESS
Invention_Date: October 19, 1875
City: HARTFORD, CONNECTICUT",
US-0168834-A,"Title: IMPROVEMENT IN DETACHABLE PISTOL-GRIPS FOR FIRE-ARMS
Authors: FRANK W. FREUND
Invention_Date: October 19, 1875
City: CHEYENNE",
US-0168891-A,"Title: IMPROVEMENT IN FLUE-SCRAPERS
Authors: ALBERT FISHER
Invention_Date: October 19, 1875
City: CLEVELAND, OHIO",
US-0168966-A,"Title: Improvement in Magazine Fire-Arms
Authors: Andrew Burgess
Invention_Date: October 19, 1875
City: Owego, New York",
US-0168990-A,"Title: IMPROVEMENT IN BREECH-LOADING ORDNANCE.
Authors: GUSTAVUS PALMER HARDING.
Invention_Date: October 19, 1875.
City: PARIS, FRANCE.",
US-0169019-A,"Title: Improvement in Targets
Authors: Theodore H. Mead
Invention_Date: October 19, 1875
City: New York, N.Y.",
US-0169083-A,"Title: Magazine Fire-Arm
Authors: Andrew Burgess
Invention_Date: October 26, 1875
City: Owego",
US-0169335-A,"Title: Improvement in Breech-Loading Fire-Arms
Authors: Charles E. Billings
Invention_Date: November 2, 1875
City: Hartford, Connecticut",
US-0169413-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS.
Authors: HENRY C. BULL
Invention_Date: November 2, 1875
City: NEW YORK, N.Y.",
US-0169427-A,"Title: IMPROVEMENT IN COMBINED TOY GUNS AND HORNS.
Authors: Leonidas Duvall
Invention_Date: November 2, 1875
City: Georgetown, District of Columbia",
US-0169465-A,"Title: IMPROVEMENT IN RECOIL-CHECKS FOR GUN-STOCKS
Authors: WILLIAM D. MILLER
Invention_Date: November 2, 1875
City: PITTSBURG, PENNSYLVANIA",
US-0169641-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS.
Authors: BENJAMIN B. HOTCHKISS
Invention_Date: November 9, 1875
City: New York",
US-0169686-A,"Title: IMPROVEMENT IN MACHINE-GUNS
Authors: WILLARD B. FARWELL
Invention_Date: November 9, 1875
City: New York, N.Y.",
US-0169710-A,"Title: IMPROVEMENT IN LOCKS FOR FIRE-ARMS
Authors: DAVID KIRKWOOD, HENRY MORTIMER
Invention_Date: November 9, 1875
City: BOSTON",
US-0169848-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: JACOB RUPERTUS
Invention_Date: November 9, 1875
City: PHILADELPHIA",
US-0170038-A,"Title: IMPROVEMENT IN LOCKS FOR FIRE-ARMS
Authors: GEORGE E. WILLIAMS
Invention_Date: November 16, 1875
City: SAN FRANCISCO, CALIFORNIA",
US-0170439-A,"Title: Improvement in Toy Pistols
Authors: George W. Eddy
Invention_Date: November 30, 1875
City: New Britain",
US-0170662-A,"Title: IMPROVEMENT IN TOY PISTOLS.
Authors: THOMAS J. CARROLL
Invention_Date: December 7, 1875
City: BRIDGEPORT, CONNECTICUT",
US-0170669-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS
Authors: Charles Green
Invention_Date: December 7, 1875
City: Rochester",
US-0170684-A,"Title: IMPROVEMENT IN CANE-GUNS
Authors: Charles Melvaye
Invention_Date: December 7, 1875
City: New York",
US-0170840-A,"Title: IMPROVEMENT IN GUN-CARRIAGES
Authors: MICHEL MARIE FRANZINI
Invention_Date: December 7, 1875
City: NAPLES, ITALY",
US-0170988-A,"Title: SAFETY-LOCKS FOR FIRE-ARMS.
Authors: F. CHILLINGWORTH.
Invention_Date: December 14, 1875.
City: [The city is not explicitly mentioned on the first page of the patent document, but given the information available it is likely Providence, Rhode Island, as indicated on the second page]",
US-0171059-A,"Title: Improvement in Revolving Fire-Arms
Authors: Dexter Smith
Invention_Date: December 14, 1875
City: Springfield",
US-0171192-A,"Title: IMPROVEMENT IN BOWS AND ARROWS
Authors: COLBY F. TEED
Invention_Date: December 14, 1875
City: ELMIRA, NEW YORK",
US-0171316-A,"Title: Improvement in Toy Guns
Authors: C. Albert Pilinsky
Invention_Date: December 21, 1875
City: St. Louis",
US-0171430-A,"Title: Improvement In Toy Pistols, &c.
Authors: Edvard Savoral
Invention_Date: December 21, 1875
City: New York",
US-0171442-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS
Authors: CHARLES E. SNIEDER, CHARLES W. SNIEDER
Invention_Date: July 24, 1875
City: BALTIMORE, MD",
US-0171506-A,"Title: IMPROVEMENT IN EXTRACTING SHELLS FROM REVOLVING FIRE-ARMS
Authors: OTIS F. COLE
Invention_Date: December 28, 1875
City: NORWICH, CONNECTICUT",
US-0171918-A,"Title: IMPROVEMENT IN BOWS AND ARROWS
Authors: JOHN B. CLEAVELAND
Invention_Date: January 11, 1876
City: INDIANAPOLIS",
US-0172008-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS
Authors: ALEXANDER C. FAIVRE
Invention_Date: January 11, 1876
City: MEADVILLE, PENNSYLVANIA",
US-0172168-A,"Title: Improvement in Breech-Loading Ordnance
Authors: Robert Punshon
Invention_Date: January 11, 1876
City: [The city is not explicitly mentioned; however, the patentee's address is Heatherleigh, Amberley Park, England, so the closest city might be Amberley, if that's what you're asking for.]",
US-0172243-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS.
Authors: EDWARD P. BOARDMAN, ANDREW J. PEAVEY.
Invention_Date: January 18, 1876.
City: LAWRENCE, MASS.",
US-0172376-A,"Title: IMPROVEMENT IN SPRING AIR-PISTOLS
Authors: AUGUSTUS BEDFORD
Invention_Date: January 18, 1876
City: BOSTON, MASSACHUSETTS",
US-0172400-A,"Title: Improvement in Gun-Locks
Authors: John S. Duffie
Invention_Date: January 18, 1876
City: Little Rock, Arkansas",
US-0172447-A,"Title: IMPROVEMENT IN MAGAZINE FIRE-ARMS.
Authors: JOHN W. KEENE
Invention_Date: January 18, 1876
City: NEWARK, NEW JERSEY",
US-0172448-A,"Title: IMPROVEMENT IN CARTRIDGE-EXTRACTORS FOR BREECH-LOADING FIRE-ARMS
Authors: JOHN W. KEENE
Invention_Date: January 18, 1876
City: Newark, New Jersey",
US-0172465-A,"Title: IMPROVEMENT IN GUN-SIGHTS
Authors: WILLIAM P. McFARLAND AND GEORGE W. HADLEY
Invention_Date: January 18, 1876
City: CHICOPEE FALLS, MASSACHUSETTS",
US-0172582-A,"Title: IMPROVEMENT IN SPRING AIR-PISTOLS
Authors: ALBERT A. POPE
Invention_Date: January 25, 1876
City: BOSTON, MASSACHUSETTS",
US-0172583-A,"Title: IMPROVEMENT IN SPRING AIR-PISTOLS
Authors: ALBERT A. POPE
Invention_Date: January 25, 1876
City: BOSTON, MASSACHUSETTS",
US-0172606-A,"Title: Manufacture of Tubes for Lining Ordnance
Authors: John G. Butler
Invention_Date: January 25, 1876
City: New York",
US-0172716-A,"Title: IMPROVEMENT IN ADJUSTABLE FIRING-PINS FOR BREECH-LOADING FIRE-ARMS
Authors: LUCIUS DIMOCK
Invention_Date: January 25, 1876
City: LEEDS, MASSACHUSETTS",
US-0172943-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS
Authors: William Anson and John Deeley
Invention_Date: February 1, 1876
City: Birmingham",
US-0172996-A,"Title: IMPROVEMENT IN GUN-WIPERS
Authors: EVANDER MCIVER GREGG
Invention_Date: February 1, 1876
City: MARS BLUFF, SOUTH CAROLINA",
US-0173267-A,"Title: IMPROVEMENT IN TOY TARGETS AND BATTERIES.
Authors: WILLIAM W. CAMPBELL.
Invention_Date: February 8, 1876.
City: BROOKLYN.",
US-0173271-A,"Title: Improvement in Barbed Fence-Wires.
Authors: William G. Collins
Invention_Date: February 8, 1876
City: Niles, Ohio",
US-0173339-A,"Title: IMPROVEMENT IN VENT-STOPPERS FOR ORDNANCE
Authors: ROBERT L. PRUYN
Invention_Date: February 8, 1876
City: BATON ROUGE",
US-0173435-A,"Title: IMPROVEMENT IN IMPLEMENTS FOR HARVESTING CORN.
Authors: HENRY BALL, SIMEON BALL, AND GEORGE PENWARDEN
Invention_Date: February 15, 1876
City: SHIOCTON, WISCONSIN",
US-0173476-A,"Title: MEANS FOR CONVERTING BREECH-LOADING RIFLES INTO MUZZLE-LOADERS
Authors: CHARLES D. LADD
Invention_Date: February 15, 1876
City: SAN FRANCISCO",
US-0173540-A,"Title: IMPROVEMENT IN AIR-GUNS
Authors: WILHELM HEBLER
Invention_Date: February 15, 1876
City: NEW YORK, N.Y.",
US-0173625-A,"Title: IMPROVEMENT IN GUN-COVERS
Authors: GEORGE W. HAVENS
Invention_Date: February 15, 1876
City: YPSILANTI, MICHIGAN",
US-0173751-A,"Title: IMPROVEMENT IN MACHINE-GUNS.
Authors: FORTUNE L. BAILEY
Invention_Date: February 22, 1876
City: INDIANAPOLIS, INDIANA",
US-0173752-A,"Title: IMPROVEMENT IN MACHINE-GUNS
Authors: FORTUNE L. BAILEY
Invention_Date: February 22, 1876
City: INDIANAPOLIS",
US-0174130-A,"Title: IMPROVEMENT IN MACHINE-GUNS
Authors: WILLIAM GARDNER
Invention_Date: February 29, 1876
City: TOLEDO, OHIO",
US-0174192-A,"Title: TOY PISTOL
Authors: OTTO C. BUTTERWECK
Invention_Date: Feb. 29, 1876
City: ST. LOUIS",
US-0174229-A,"Title: IMPROVEMENT IN TOY PISTOLS
Authors: SAMUEL D. GOODALE and DEXTER C. GOODALE
Invention_Date: February 29, 1876
City: Du Quoin, Illinois",
US-0174628-A,"Title: IMPROVEMENT IN TORPEDO-BOATS
Authors: HORATIO F. HICKS
Invention_Date: March 14, 1876
City: ST. PAUL, MINNESOTA",
US-0174731-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: FREEMAN W. HOOD
Invention_Date: March 14, 1876
City: Norwich, Connecticut",
US-0174770-A,"Title: IMPROVEMENT IN GUN-CARRIAGES
 Authors: LEWIS W. BROADWELL
 Invention_Date: March 14, 1876
 City: Hietzing, near Vienna, Austria",
US-0174779-A,"Title: IMPROVEMENT IN TOY REPEATING PISTOLS
Authors: JOSIAH WARD CHILDS
Invention_Date: March 14, 1876
City: BOSTON, MASSACHUSETTS",
US-0174798-A,"Title: IMPROVEMENT IN MAGAZINE-GUNS
Authors: WILLIAM GARDNER
Invention_Date: March 14, 1876
City: TOLEDO, OHIO",
US-0174872-A,"Title: IMPROVEMENT IN MACHINE-GUNS
Authors: JAMES P. TAYLOR
Invention_Date: March 14, 1876
City: ELIZABETHTON",
US-0174873-A,"Title: IMPROVEMENT IN MACHINE-GUNS
Authors: JAMES PATTTON TAYLOR
Invention_Date: MARCH 14, 1876
City: ELIZABETHTON, CARTER COUNTY, STATE OF TENNESSEE",
US-0175180-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: THOMAS J. SLOAN
Invention_Date: March 21, 1876
City: TUCKAHOE, NEW YORK",
US-0175297-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS
Authors: WILLIAM R. PAPE
Invention_Date: March 28, 1876
City: NEWCASTLE-ON-TYNE, ENGLAND",
US-0175518-A,"Title: Revolving Fire-Arm
Authors: Eben T. Starr
Invention_Date: March 28, 1876
City: New York",
US-0175628-A,"Title: FLUE-CLEANER
Authors: ANTHONY SCHULTE
Invention_Date: April 4, 1876
City: ST. LOUIS",
US-0175836-A,"Title: IMPROVEMENT IN BOILER-TUBE SCRAPERS.
Authors: RUFUS LAPHAM
Invention_Date: April 11, 1876
City: NEW YORK, N.Y.",
US-0175862-A,"Title: Improvement in the Manufacture of Gun-Barrels
Authors: Charles A. King
Invention_Date: April 11, 1876
City: Meriden, Connecticut",
US-0175870-A,"Title: BALL-THROWER
Authors: Ira A. Paine (per Henry E. Paine, attorney)
Invention_Date: April 11, 1876
City: [The city isn't explicitly mentioned in the extractable text, but as the inventor is of New York, N.Y., it can be reasonably assumed that was the city of invention]",
US-0175951-A,"Title: TOY-PISTOL
Authors: George W. Eddy
Invention_Date: April 11, 1876
City: Granby, Connecticut",
US-0176003-A,"Title: IMPROVEMENT IN SPRING AIR-PISTOLS
Authors: Iver Johnson and Martin Bye
Invention_Date: April 11, 1876
City: Worcester, Massachusetts",
US-0176004-A,"Title: IMPROVEMENT IN SPRING AIR-PISTOLS
Authors: IVER JOHNSON, MARTIN BYE
Invention_Date: April 11, 1876
City: WORCESTER",
US-0176225-A,"Title: BAYONET
Authors: S. W. Hill
Invention_Date: April 18, 1876
City: Pittsburg",
US-0176276-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS.
Authors: JOHN BARNETT
Invention_Date: April 18, 1876
City: LEXINGTON, OHIO",
US-0176367-A,"Title: IMPROVEMENT IN SAFETY-LOCKS FOR FIRE-ARMS
Authors: ADOLPH SKERL and THOMAS CLARK
Invention_Date: April 18, 1876
City: Philadelphia, Pennsylvania",
US-0176412-A,"Title: EXTRACTORS FOR REVOLVING FIRE-ARMS
Authors: D. SMITH, C. C. & J. C. MARSHALL
Invention_Date: April 18, 1876
City: SPRINGFIELD",
US-0176448-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: DEXTER SMITH, JOSEPH C. MARSHALL
Invention_Date: April 25, 1876
City: SPRINGFIELD, MASS",
US-0176884-A,"Title: IMPROVEMENT IN BREECH-LOADING ORDNANCE
Authors: JOSEPH E. N. OWEN
Invention_Date: May 2, 1876
City: HAMILTON, NEVADA",
US-0177030-A,"Title: IMPROVEMENT IN MACHINE-GUNS
Authors: JAMES P. TAYLOR
Invention_Date: May 2, 1876
City: ELIZABETHTON",
US-0177642-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS
Authors: EDWIN HUGHES
Invention_Date: May 23, 1876
City: LAMBETH, ENGLAND",
US-0177852-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS.
Authors: NELSON KING
Invention_Date: May 23, 1876
City: Bridgeport, CONNECTICUT",
US-0177887-A,"Title: IMPROVEMENT IN ATTACHING SPRINGS OF FIRE-ARMS
Authors: WILLIAM A. RICHARDSON
Invention_Date: May 23, 1876
City: WORCESTER, MASSACHUSETTS",
US-0177905-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS
Authors: JOHN C. WELLES
Invention_Date: May 23, 1876
City: MILWAUKEE",
US-0178133-A,"Title: IMPROVEMENT IN REVOLVERS
Authors: Sullivan Forehand
Invention_Date: May 30, 1876
City: Worcester, Massachusetts",
US-0178195-A,"Title: IMPROVEMENT IN BARBED-IRON FENCES
Authors: ELIJAH SIMS
Invention_Date: May 30, 1876
City: AURORA, ILLINOIS",
US-0178233-A,"Title: IMPROVEMENT IN SPRING AIR-PISTOLS.
Authors: Augustus C. Carey
Invention_Date: June 6, 1876
City: Malden, Massachusetts",
US-0178327-A,"Title: Improvement in Spring Air-Pistols
Authors: Henry M. Quackenbush
Invention_Date: June 6, 1876
City: Herkimer",
US-0178363-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS
Authors: IRA M. EARLE
Invention_Date: June 6, 1876
City: GUILFORD CENTRE, VERMONT",
US-0178509-A,"Title: IMPROVEMENT IN SPRING AIR-PISTOLS.
 Authors: AUGUSTUS C. CAREY
 Invention_Date: June 13, 1876
 City: MALDEN, MASSACHUSETTS",
US-0178636-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS.
Authors: JOHN ADAM HECKENBACH
Invention_Date: June 13, 1876
City: KENOSHA, WISCONSIN",
US-0178749-A,"Title: Improvement in Breech-Loading Fire-Arms
Authors: Henry Egner
Invention_Date: June 13, 1876
City: New York",
US-0178806-A,"Title: IMPROVEMENT IN RECOIL-CHECKS FOR GUNS
Authors: ALLEN G. SINCLAIR
Invention_Date: June 13, 1876
City: BROOKLYN, NEW YORK",
US-0178824-A,"Title: IMPROVEMENT IN CARTRIDGE-EJECTORS FOR REVOLVING FIRE-ARMS
Authors: STEPHEN W. WOOD
Invention_Date: June 13, 1876
City: CORNWALL",
US-0179026-A,"Title: IMPROVEMENT IN CARTRIDGE-EXTRACTORS FOR REVOLVERS
Authors: OWEN JONES
Invention_Date: June 20, 1876
City: PHILADELPHIA, PENNSYLVANIA",
US-0179075-A,"Title: IMPROVEMENT IN STOCKS FOR FIRE-ARMS
Authors: George Smith
Invention_Date: June 20, 1876
City: South Bend, Indiana",
US-0179084-A,"Title: IMPROVEMENT IN CARTRIDGE-EJECTORS FOR REVOLVERS
Authors: ROLLIN WHITE
Invention_Date: June 20, 1876
City: LOWELL, MASSACHUSETTS",
US-0179268-A,"Title: IMPROVEMENT IN BARBED FENCE-WIRE
Authors: NORMAN CLARK
Invention_Date: June 27, 1876
City: STERLING, ILLINOIS",
US-0179450-A,"Title: IMPROVEMENT IN MACHINE-GUNS.
Authors: DE WITT C. FARRINGTON.
Invention_Date: July 4, 1876.
City: LOWELL, MASSACHUSETTS.",
US-0179526-A,"Title: IMPROVEMENT IN TOY PISTOLS
Authors: CARLOS B. CURTISS
Invention_Date: July 4, 1876
City: BRIDGEPORT, CONNECTICUT",
US-0179609-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS
Authors: John C. Richards
Invention_Date: July 4, 1876
City: Philipsburg, Pennsylvania",
US-0179633-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: ROLLIN WHITE
Invention_Date: July 4, 1876
City: LOWELL, MASSACHUSETTS",
US-0179941-A,"Title: IMPROVEMENT IN TOY PISTOLS
Authors: Hieronymus Mueller, Frederick A. Korsmeyer, John Gross
Invention_Date: July 18, 1876
City: Decatur, Illinois",
US-0179984-A,"Title: IMPROVEMENT IN SPRING AIR-PISTOLS
Authors: GEORGE A. WALKER
Invention_Date: July 18, 1876
City: BOSTON, MASS.",
US-0180037-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: BENJAMIN F. JOSLYN, RICHARD P. BRUFF
Invention_Date: July 18, 1876
City: WORCESTER",
US-0180216-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS.
Authors: Charles FoeHL.
Invention_Date: July 25, 1876.
City: Philadelphia.",
US-0180567-A,"Title: Improvement in Breech-Loading Fire-Arms
Authors: Frank W. Freund
Invention_Date: August 1, 1876
City: Cheyenne",
US-0180803-A,"Title: Breech-Loading Fire Arms
Authors: Anton Spellerberg
Invention_Date: August 8, 1876
City: Beverly",
US-0180843-A,"Title: Improvement in Bank-Guard Protectors
Authors: Valentine E. Campbell
Invention_Date: August 8, 1876
City: Brewerton, New York",
US-0181064-A,"Title: Improvement In Toy Guns
Authors: Conrad W. Fries
Invention_Date: August 15, 1876
City: St. Louis",
US-0181081-A,"Title: IMPROVEMENT IN CANNONS
Authors: RICHARD B. H. LEIGHTON
Invention_Date: August 15, 1876
City: JERSEY CITY, NEW JERSEY",
US-0181093-A,"Title: IMPROVEMENT IN BATTERY-GUNS.
Authors: ALONZO E. MILTIMORE
Invention_Date: August 15, 1876
City: Not specified in the image provided.",
US-0181114-A,"Title: IMPROVEMENT IN TOY SPRING-GUNS
Authors: SAMUEL G. STRYKER
Invention_Date: August 15, 1876
City: ELMIRA, NEW YORK",
US-0181233-A,"Title: IMPROVEMENT IN EXTENSIBLE STOCKS FOR PISTOLS
Authors: EBENEZER WILSON
Invention_Date: August 15, 1876
City: OTTO, NEW YORK",
US-0181289-A,"Title: IMPROVEMENT IN ADJUSTABLE GUN-STOCKS
Authors: ABEL SHERMAN
Invention_Date: August 22, 1876
City: CROWN POINT, INDIANA",
US-0181301-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS
Authors: HENRY J. ALTMAN
Invention_Date: August 22, 1876
City: BIRMINGHAM",
